ID	ERR479419	ERR479420	ERR479421	ERR479422	ERR479423	ERR479424	ERR479425	ERR479426	ERR479427	ERR479428	ERR479429	ERR479430	ERR479431	ERR479432	ERR479433	ERR479434	ERR479435	ERR479436	ERR479437	ERR479438	ERR479439	ERR479440	ERR479441	ERR479442	ERR479443	ERR479444	ERR479445	ERR479446	ERR479447	ERR479448	ERR479449	ERR479450	ERR479451	ERR479452	ERR479453	ERR479454	ERR479455	ERR479456	ERR479457	ERR479458	ERR479459	ERR479460	ERR479461	ERR479462	ERR479463	ERR479464	ERR479465	ERR479466	ERR479467	ERR479468	ERR479469	ERR479470	ERR479471	ERR479472	ERR479473	ERR479474	ERR479475	ERR479476	ERR479477	ERR479478	ERR479479	ERR479480	ERR479481	ERR479482	ERR479483	ERR479484	ERR479485	ERR479486	ERR479487	ERR479488	ERR479489	ERR479490	ERR479491	ERR479492	ERR479493	ERR479494	ERR479495	ERR479496	ERR479497	ERR479498	ERR479499	ERR479500	ERR479501	ERR479502	ERR479503	ERR479504	ERR479505	ERR479506	ERR479507	ERR479508	ERR479509	ERR479510	ERR479511	ERR479512	ERR479513	ERR479514	ERR479515	ERR479516	ERR479517	ERR479518	ERR479519	ERR479520	ERR479521	ERR479522	ERR479523	ERR479524	ERR479525	ERR479526	ERR479527	ERR479528	ERR479529	ERR479530	ERR479531	ERR479532	ERR479533	ERR479534	ERR479535	ERR479536	ERR479537	ERR479538	ERR479539	ERR479540	ERR479541	ERR479542	ERR479543	ERR479544	ERR479545	ERR479546	ERR479547	ERR479548	ERR479549	ERR479550	ERR479551	ERR479552	ERR479553	ERR479554	ERR479555	ERR479556	ERR479557	ERR479558	ERR479559	ERR479560	ERR479561	ERR479562	ERR479563	ERR479564	ERR479565	ERR479566	ERR479567	ERR479568	ERR479569	ERR479570	ERR479571	ERR479572	ERR479573	ERR479574	ERR479575	ERR479576	ERR479577	ERR479578	ERR479579	ERR479580	ERR479581	ERR479582	ERR479583	ERR479584	ERR479585	ERR479586	ERR479587	ERR479588	ERR479589	ERR479590	ERR479591	ERR479592	ERR479593	ERR479594	ERR479595	ERR479596	ERR479597	ERR479598	ERR479599	ERR479600	ERR479601	ERR479602	
Enterococcus	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00080547	0.00069502	0.00072438	0.00065068	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00058184	0.00000000	0.00059523	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00081143	0.00067591	0.00072149	0.00064244	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00059465	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00051543	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00062615	0.00000000	0.00000000	0.00050137	0.00052732	0.00054604	0.00053934	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Enterorhabdus	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00094122	0.00111897	0.00112268	0.00118959	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00051296	0.00055598	0.00053776	0.00058802	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00174349	0.00156675	0.00148734	0.00000000	0.00000000	0.00180813	0.00187622	0.00178699	0.00188613	
Erysipelatoclostridium	0.00067579	0.00067222	0.00070114	0.00070786	0.00000000	0.00158305	0.00144417	0.00142042	0.00138827	0.00168163	0.00156310	0.00161035	0.00161578	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00043698	0.00055819	0.00042593	0.00046032	0.00032905	0.00040425	0.00034095	0.00034795	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00041622	0.00058161	0.00040167	0.00042014	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00081351	0.00095628	0.00083637	0.00084056	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00060565	0.00067193	0.00071196	0.00061131	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00176461	0.00169445	0.00173702	0.00170173	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00031498	0.00031022	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Escherichia	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00061453	0.00061760	0.00067082	0.00081078	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00059379	0.00083869	0.00086207	0.00095959	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00174110	0.00200789	0.00187677	0.00198410	0.00000000	0.00000000	0.00000000	0.00000000	0.00604606	0.00608730	0.00593740	0.00639853	0.00000000	0.00000000	0.00000000	0.00000000	0.01238117	0.01216462	0.01234683	0.01202744	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00041835	0.00033579	0.00032137	0.00036242	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Eubacterium	0.00371350	0.00370775	0.00381026	0.00382770	0.00464985	0.01558397	0.01505836	0.01551123	0.01528381	0.09577313	0.09609760	0.09641304	0.09668085	0.11636083	0.11400346	0.11474985	0.11484347	0.01775195	0.01760311	0.01711497	0.01693850	0.09200877	0.08639916	0.08942679	0.08833497	0.01719298	0.01727962	0.01679155	0.01748812	0.05041726	0.05132906	0.05135865	0.04982201	0.00301432	0.00319252	0.00330590	0.00323678	0.06933948	0.06735933	0.06655204	0.06635605	0.15212395	0.14974367	0.15064727	0.14965727	0.01927010	0.01921941	0.01863417	0.01879505	0.03464730	0.03595792	0.03520484	0.03538855	0.02011952	0.01979535	0.01995365	0.01973533	0.00225997	0.00245572	0.00217031	0.00202694	0.02013739	0.02098798	0.02165257	0.01999910	0.04758899	0.04618627	0.04637772	0.04718694	0.03137648	0.03176186	0.03186442	0.03208915	0.06427683	0.06424670	0.06433488	0.06492168	0.03791739	0.03757192	0.03705964	0.03696383	0.00316597	0.00318621	0.00337373	0.00334787	0.14165218	0.13915470	0.14026642	0.13977545	0.00365203	0.00322475	0.00329288	0.00307372	0.04106680	0.04140759	0.04047846	0.03987025	0.00764805	0.00759835	0.00756729	0.00755934	0.03832014	0.03826657	0.03797377	0.03781576	0.04595044	0.04617645	0.04606368	0.04604731	0.02470784	0.02529213	0.02463178	0.02483506	0.02169198	0.02136380	0.02056052	0.02033499	0.02080631	0.02085807	0.00487689	0.00526533	0.00515845	0.00487968	0.11965723	0.11835947	0.11964533	0.11994460	0.01773756	0.01782151	0.01772303	0.01823546	0.00271612	0.00275868	0.00270593	0.00286820	0.05564024	0.05310589	0.05288629	0.05195275	0.08995338	0.08914865	0.09120432	0.08906643	0.10227601	0.10070072	0.09972632	0.09929820	0.00154797	0.00157233	0.00158785	0.00151150	0.05947313	0.06007114	0.03182450	0.03243935	0.03226046	0.03197952	0.04983574	0.04909850	0.00179663	0.00191896	0.00182132	0.00196910	0.09098547	0.09116639	0.09336473	0.09088114	0.13991416	0.14128054	0.14085365	0.13893294	0.07700369	0.07720191	0.07901078	0.07630517	0.06387922	0.06384515	0.06353972	0.05025229	0.05038031	0.03241935	0.03396856	0.03365925	0.03375772	
Faecalibacterium	0.00095902	0.00087648	0.00089107	0.00103846	0.00340595	0.00403102	0.00353373	0.00428990	0.00379257	0.01120532	0.01128717	0.01092161	0.01099437	0.01855795	0.02189629	0.02011575	0.02041618	0.02925377	0.03093059	0.03053498	0.03087112	0.02925535	0.02841579	0.02793193	0.02883510	0.01862572	0.01856608	0.01833453	0.01832410	0.02060311	0.02068749	0.02001182	0.02030615	0.00465691	0.00467056	0.00488498	0.00479503	0.00338645	0.00330981	0.00310354	0.00348619	0.04147775	0.04196686	0.04125997	0.04041643	0.03722856	0.03727671	0.03703057	0.03765920	0.02854638	0.02812628	0.02822838	0.02785654	0.05226922	0.05218205	0.05160809	0.05133655	0.00028500	0.00031557	0.00000000	0.00000000	0.00299138	0.00312566	0.00335056	0.00342949	0.00951335	0.01015895	0.01041691	0.01124263	0.03390222	0.03279297	0.03193731	0.03206486	0.03124949	0.03109087	0.03155000	0.02928136	0.01252759	0.01349655	0.01403407	0.01355847	0.02771852	0.02780575	0.02725962	0.02838214	0.03585759	0.03555263	0.03632196	0.03730634	0.03031247	0.03122658	0.03054091	0.03119901	0.02318981	0.02287615	0.02300601	0.02340378	0.00201842	0.00196704	0.00190543	0.00187260	0.01853200	0.01813954	0.01832463	0.01826498	0.02329126	0.02332001	0.02264432	0.02239670	0.05323599	0.05251828	0.05333786	0.05337782	0.00176274	0.00170954	0.01824794	0.01717263	0.01754591	0.01768212	0.01268866	0.01227569	0.01278321	0.01306175	0.01840520	0.01778250	0.01742328	0.01783002	0.01468376	0.01375453	0.01399706	0.01360895	0.00489429	0.00610601	0.00565235	0.00617033	0.03757433	0.03900311	0.03911305	0.04031767	0.04069570	0.04108875	0.04201012	0.04102484	0.02159408	0.02234036	0.02307464	0.02257885	0.04211439	0.04273149	0.04237845	0.04285191	0.02321602	0.02328171	0.02841970	0.02647222	0.02634298	0.02626836	0.02281675	0.02242802	0.05493431	0.05366741	0.05344377	0.05309625	0.04585050	0.04457133	0.04406095	0.04467077	0.01707036	0.01694633	0.01770104	0.01746698	0.05676066	0.05397558	0.05525125	0.05467846	0.06216830	0.06080063	0.06098087	0.02236699	0.02199190	0.08826623	0.08665167	0.08507638	0.08366485	
Faecalitalea	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00730367	0.00714903	0.00725327	0.00719505	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00181523	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Flavonifractor	0.00154966	0.00142169	0.00159519	0.00147360	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00134837	0.00120451	0.00120547	0.00125014	0.00058107	0.00076798	0.00079476	0.00085017	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00122085	0.00120734	0.00125749	0.00134958	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00054826	0.00053620	0.00000000	0.00063337	0.00160124	0.00156675	0.00159173	0.00170237	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00021372	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Fusobacterium	0.01017605	0.00976841	0.00986192	0.01007281	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Holdemanella	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00166502	0.00171085	0.00171042	0.00172744	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00035071	0.00024527	0.00034480	0.00459504	0.00481997	0.00477737	0.00496589	0.00145316	0.00134573	0.00152900	0.00146184	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00505576	0.00523631	0.00461492	0.00512614	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00095062	0.00105642	0.00099231	0.00094146	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Klebsiella	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00129442	0.00128736	0.00139062	0.00109899	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
