ID	A.S623	A.S624	A.S625	A.S626	A.S627	A.S628	A.S629	A.S630	A.S631	A.S632	A.S633	A.S634	A.S635	A.S636	A.S637	A.S638	A.S639	A.S640	A.S641	A.S642	A.S643	A.S644	A.S645	A.S646	A.S647	A.S648	A.S649	A.S650	A.S651	A.S652	A.S653	A.S654	A.S655	A.S656	A.S657	A.S658	A.S659	A.S660	A.S661	A.S662	A.S663	A.S664	A.S665	A.S666	A.S667	A.S668	A.S669	A.S670	A.S671	A.S672	A.S673	A.S674	A.S675	A.S676	A.S677	A.S678	A.S679	A.S680	A.S681	A.S682	A.S683	A.S684	A.S685	A.S686	A.S687	A.S688	A.S689	A.S690	A.S691	A.S692	A.S693	A.S694	A.S695	A.S696	A.S697	A.S698	A.S699	A.S700	A.S701	A.S702	A.S703	A.S704	A.S705	A.S706	A.S707	A.S708	A.S709	A.S710	A.S711	A.S712	A.S713	A.S714	A.S715	A.S716	A.S717	A.S718	A.S719	A.S720	A.S721	A.S722	A.S723	A.S724	A.S725	A.S726	A.S727	A.S728	A.S729	A.S730	A.S731	A.S732	A.S733	A.S734	A.S735	A.S736	A.S737	A.S738	A.S739	A.S740	A.S741	A.S742	A.S743	A.S744	A.S745	A.S746	A.S747	A.S748	A.S749	A.S750	A.S751	A.S752	A.S753	A.S754	A.S755	A.S756	A.S757	A.S758	A.S759	A.S760	A.S761	A.S762	A.S763	A.S764	A.S765	A.S766	A.S767	A.S768	A.S769	A.S936	A.S937	A.S938	A.S939	A.S940	A.S941	A.S942	A.S943	A.S944	
Enterococcus	0.00112110	0.00066137	0.00110396	0.00061869	0.00070056	0.00072415	0.00067619	0.00107225	0.00078432	0.00073066	0.01576788	0.00449923	0.00485641	0.01472445	0.00100813	0.00000000	0.00048973	0.00048013	0.00048754	0.00048759	0.00084811	0.00096713	0.00075410	0.00072655	0.00000000	0.00100850	0.00428582	0.00094356	0.00080074	0.00115068	0.00067762	0.00090809	0.00066490	0.00087520	0.00092824	0.00405378	0.00584211	0.00059211	0.00091925	0.00430314	0.00101176	0.00091408	0.00045068	0.00083863	0.00077077	0.00000000	0.00070402	0.00078012	0.00068940	0.00085963	0.00214946	0.00097220	0.00105962	0.00070006	0.00077141	0.00059110	0.00753382	0.00178692	0.00119029	0.00103279	0.00082150	0.00686204	0.00477216	0.00135284	0.00134844	0.00055690	0.00085649	0.00000000	0.00107933	0.00018881	0.00068360	0.00079342	0.00071017	0.00127732	0.00076699	0.00064774	0.00063545	0.00077400	0.00047531	0.01794175	0.00072040	0.00103425	0.00061369	0.00066426	0.00085637	0.00076040	0.00124061	0.00000000	0.00078888	0.01063462	0.00087597	0.00100494	0.00097009	0.01446110	0.00074649	0.00062012	0.00051432	0.00100130	0.00070516	0.00014194	0.00715049	0.00023970	0.00102951	0.00066769	0.00053263	0.00076496	0.00077399	0.00502241	0.00047576	0.00047844	0.00090032	0.00123461	0.00095942	0.00068873	0.00074986	0.00036612	0.00074291	0.00023999	0.00085680	0.00053013	0.00089594	0.00117513	0.00041934	0.00074738	0.00117911	0.00101095	0.00060217	0.00073748	0.00065183	0.00073826	0.00051806	0.00564546	0.00070042	0.00047891	0.00054966	0.00960815	0.00146880	0.00065959	0.00034179	0.00031221	0.00048608	0.00531514	0.03290095	0.00106522	0.00036278	0.04325938	0.00048917	0.00078712	0.00059497	0.00087552	0.00081676	0.00051337	0.00046018	0.00049342	0.00063301	0.00048208	
Enterorhabdus	0.01673799	0.00618625	0.00076758	0.00026517	0.00085869	0.00304633	0.00357305	0.00325143	0.01675888	0.00060052	0.00629552	0.00295315	0.00247399	0.00000000	0.00357148	0.00000000	0.00035785	0.00212333	0.00302111	0.00228056	0.00284378	0.00323724	0.00031650	0.00319983	0.00000000	0.00416403	0.00038058	0.00445447	0.00606347	0.00513997	0.01518775	0.00554402	0.00979875	0.00068658	0.00000000	0.00572748	0.00030696	0.00000000	0.00064451	0.01372520	0.00441016	0.00076343	0.00026615	0.00450852	0.00400111	0.00079730	0.00011721	0.00086508	0.00000000	0.00423781	0.00057414	0.02866570	0.00530935	0.00092618	0.00017329	0.00350958	0.00216255	0.00000000	0.00000000	0.00658484	0.00466824	0.00047313	0.00066925	0.00224359	0.00597696	0.00105147	0.00469198	0.00000000	0.00078469	0.00236413	0.01127789	0.00520272	0.00650803	0.00088149	0.00560333	0.00667329	0.00025162	0.00023977	0.00389310	0.00000000	0.00070374	0.00348274	0.00473192	0.00035954	0.00049208	0.00863999	0.00613922	0.00084310	0.01302324	0.00535695	0.00330165	0.01064316	0.00322179	0.00959973	0.01059029	0.00357792	0.00107644	0.00065976	0.00223417	0.00033570	0.00044384	0.00025523	0.00039463	0.00478786	0.00000000	0.01353212	0.00398744	0.00000000	0.00236963	0.00042235	0.00544935	0.00037743	0.00000000	0.01118869	0.01496778	0.00014426	0.00014981	0.00046368	0.01019094	0.00604100	0.00024806	0.00423439	0.00000000	0.00106272	0.00442836	0.00000000	0.00682827	0.00041579	0.00052544	0.00078498	0.00385393	0.00182868	0.00575433	0.00391136	0.00000000	0.00052934	0.00000000	0.00052295	0.00018311	0.00168196	0.00021251	0.00063669	0.00059356	0.00079302	0.00108770	0.00000000	0.00033378	0.00034440	0.00020130	0.00095273	0.00044818	0.00457605	0.00383494	0.00000000	0.00084586	0.00133466	
Epulopiscium	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00007803	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Erysipelatoclostridium	0.00110001	0.00205119	0.00073967	0.00103591	0.00076889	0.00011932	0.00028056	0.00000000	0.00165060	0.00000000	0.00000000	0.00022769	0.00376521	0.00251035	0.00197537	0.00000000	0.00000000	0.00020382	0.00014603	0.00021111	0.00000000	0.00000000	0.00000000	0.00471555	0.00000000	0.00118994	0.00095498	0.00023817	0.00050845	0.00084804	0.00154946	0.00046496	0.00535679	0.00631232	0.00345579	0.00066570	0.00000000	0.00031870	0.00535862	0.00079356	0.00086876	0.00111338	0.00000000	0.00040946	0.00252951	0.00040850	0.00058270	0.00228990	0.00000000	0.00076220	0.00000000	0.00149904	0.00071277	0.00028218	0.00092717	0.00084638	0.00142453	0.00015408	0.00000000	0.00046256	0.00000000	0.00000000	0.00040544	0.00090493	0.00176057	0.00034738	0.00033576	0.00100954	0.00196301	0.00249365	0.00303913	0.00100217	0.00103882	0.00000000	0.00043239	0.00023829	0.00000000	0.00013108	0.00280829	0.00135107	0.00137242	0.00123347	0.00046510	0.00065945	0.00074419	0.00422245	0.00012217	0.00289955	0.00250966	0.00512083	0.00000000	0.00128336	0.00000000	0.00024758	0.00043607	0.00000000	0.00103356	0.00151884	0.00013857	0.00077688	0.00000000	0.00112415	0.00000000	0.00055041	0.00000000	0.00021162	0.00000000	0.00029364	0.00019176	0.00000000	0.00125387	0.00042586	0.00000000	0.00230051	0.00292638	0.00000000	0.00029244	0.00000000	0.00208298	0.00058146	0.00033714	0.00000000	0.00000000	0.00047333	0.00000000	0.00137425	0.00200599	0.00000000	0.00000000	0.00068605	0.00010039	0.00023031	0.00096130	0.00000000	0.00000000	0.01646757	0.00000000	0.00000000	0.00014513	0.00000000	0.00073985	0.00062603	0.00040983	0.00100876	0.00005912	0.00015711	0.00188647	0.00452235	0.00081044	0.00086629	0.00018189	0.00059007	0.00051760	0.00000000	0.00051973	0.00034942	
Escherichia	0.00000000	0.00000000	0.00000000	0.00000000	0.00723558	0.03191873	0.00299156	0.00000000	0.00000000	0.01855864	0.02908867	0.02540615	0.00115808	0.00352174	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00052726	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01298136	0.01622797	0.00000000	0.00000000	0.00000000	0.00011118	0.00208459	0.01281627	0.00182312	0.00000000	0.00000000	0.00000000	0.00000000	0.00347989	0.00000000	0.00015733	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00237268	0.12025495	0.05783193	0.00000000	0.00860289	0.00000000	0.01457731	0.00052838	0.00000000	0.00000000	0.00000000	0.00000000	0.01923978	0.03791776	0.00000000	0.00530682	0.00000000	0.00000000	0.00000000	0.00104689	0.00000000	0.00000000	0.00011554	0.00000000	0.00040187	0.00413650	0.00000000	0.00000000	0.00000000	0.00000000	0.00507194	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00311174	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00978950	0.00000000	0.00000000	0.13797179	0.09571082	0.01781249	0.00000000	0.00385934	0.00038228	0.00015775	0.00000000	0.00167299	0.00012346	0.00035927	0.00032070	0.05013877	0.00019545	0.00830762	0.00000000	0.00092591	0.00025441	0.05054500	0.00345183	0.00123419	0.00000000	0.00070203	0.00000000	0.00187625	0.00000000	0.00000000	0.00138207	0.00000000	0.00019176	0.00000000	0.02156151	0.00011993	0.00000000	0.00000000	0.00000000	0.00118801	0.00000000	0.00000000	0.00362650	0.00032947	0.02682491	0.00599355	0.12636258	0.07130088	0.07671931	0.23837174	0.06191356	0.00000000	0.00000000	0.00000000	0.00026990	0.00236671	0.00000000	0.00000000	0.00157543	0.00000000	
Ethanoligenens	0.00000000	0.00000000	0.00000000	0.00000000	0.00038735	0.00000000	0.00022405	0.00035777	0.00000000	0.00063577	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00028818	0.00042499	0.00000000	0.00046966	0.00068151	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00022515	0.00000000	0.00048664	0.00000000	0.00000000	0.00000000	0.00025699	0.00062325	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00041277	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00045650	0.00000000	0.00000000	0.00055950	0.00017386	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00050763	0.00042731	0.00000000	0.00000000	0.00000000	0.00000000	0.00027198	0.00000000	0.00000000	0.00000000	0.00000000	0.00026671	0.00000000	0.00014509	0.00000000	0.00020124	0.00027673	0.00030039	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00059684	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00029895	0.00000000	0.00000000	0.00000000	0.00000000	0.00021706	0.00000000	0.00000000	0.00027601	0.00000000	0.00024270	0.00000000	0.00031244	0.00032142	0.00029897	0.00000000	0.00018514	0.00000000	0.00000000	0.00027450	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00045096	0.00000000	0.00000000	0.00029334	0.00000000	0.00052271	0.00021134	0.00000000	0.00021171	0.00000000	0.00000000	0.00000000	0.00000000	0.00047617	0.00033846	0.00023698	0.00053455	0.00000000	0.00070206	0.00000000	0.00000000	0.00047570	0.00039126	0.00023141	0.00000000	0.00000000	0.00022738	0.00000000	0.00000000	0.00025312	0.00000000	0.00000000	0.00000000	0.00024570	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00047013	0.00048107	
Eubacterium	0.06169699	0.06854571	0.02753408	0.04060575	0.03180872	0.03439939	0.05003582	0.03583436	0.05623658	0.03097889	0.02222437	0.05226232	0.02826863	0.06763759	0.05737205	0.00000000	0.04696577	0.00941965	0.06121737	0.02466163	0.03123285	0.03395024	0.04631444	0.00832570	0.00057438	0.01837949	0.05291657	0.03634908	0.01982956	0.02943075	0.09327104	0.04753105	0.08052224	0.18598565	0.01499673	0.03288645	0.01622711	0.05851435	0.04274102	0.11602709	0.01246139	0.08266238	0.01705950	0.05789650	0.05099577	0.00824039	0.04545684	0.04173913	0.02570956	0.04839939	0.07720828	0.09720746	0.06287216	0.06685932	0.01208552	0.02538810	0.13745655	0.09537945	0.00219929	0.09474337	0.02512002	0.01434853	0.06513011	0.07196084	0.05145095	0.02099564	0.02340073	0.00247047	0.12306059	0.00781019	0.03642193	0.05106349	0.08650474	0.04758357	0.04568393	0.03316836	0.01170227	0.05579191	0.01499779	0.00558032	0.04166053	0.08616919	0.02895933	0.06434425	0.01446803	0.07770651	0.03489337	0.08152298	0.06470971	0.01830404	0.03048763	0.06525345	0.12452927	0.06205319	0.01645820	0.02286336	0.04074764	0.07510714	0.01310142	0.00248481	0.01261080	0.01513914	0.01342589	0.03031380	0.05251400	0.07168651	0.02809785	0.04128067	0.03346394	0.08334869	0.08247691	0.02667078	0.02492196	0.04696113	0.04324593	0.00740940	0.04619236	0.01151988	0.08397059	0.05209819	0.04710289	0.11537126	0.00151505	0.04393114	0.08172559	0.02360905	0.05414130	0.06527654	0.02768839	0.03926949	0.03654717	0.01997392	0.03678825	0.01660653	0.03993055	0.03942585	0.02788822	0.01520431	0.01346790	0.04536812	0.00654341	0.00737609	0.01409410	0.01820174	0.01364239	0.00000000	0.02998441	0.03652600	0.05011804	0.03812883	0.05730240	0.07500177	0.05238741	0.01399463	0.02312366	0.02025935	
Faecalibacterium	0.03079235	0.00483240	0.01042867	0.00404291	0.01202547	0.01708436	0.01303481	0.01851258	0.00963236	0.01084848	0.01377351	0.01081652	0.00043277	0.00205604	0.00662100	0.00000000	0.00405120	0.00992013	0.00924602	0.00678107	0.01646922	0.00832707	0.00999212	0.00876933	0.00000000	0.02427228	0.00000000	0.00093420	0.00876659	0.01280990	0.03181267	0.01354562	0.01739345	0.02812851	0.00925888	0.00707242	0.01138087	0.02883999	0.00064330	0.02443965	0.01886235	0.01395449	0.02285473	0.02361957	0.01679131	0.01494704	0.02024685	0.02651789	0.00766273	0.01581106	0.01829159	0.02112685	0.01858802	0.01476426	0.00000000	0.00798239	0.00086505	0.01205083	0.07997254	0.03559739	0.01205654	0.00738976	0.01229698	0.01185893	0.01471565	0.01668142	0.01198882	0.00000000	0.01992650	0.00118379	0.02691908	0.01446216	0.01929488	0.00668540	0.03260479	0.00707826	0.00931657	0.00924017	0.02190265	0.00086369	0.01173528	0.01980047	0.00937173	0.02081917	0.00588007	0.00402224	0.00450880	0.00161223	0.01817359	0.01496356	0.01283945	0.00897144	0.02071730	0.00974127	0.05481017	0.01380780	0.01395985	0.00080445	0.00385377	0.00197774	0.00487063	0.02727624	0.00602437	0.00439645	0.00868129	0.00714907	0.01361389	0.01093556	0.01312224	0.01361345	0.01783432	0.02158442	0.05108661	0.02017845	0.00858455	0.00261403	0.01732131	0.00844663	0.00686988	0.00861445	0.00941347	0.00739764	0.00758793	0.01000982	0.01871859	0.03409239	0.01741152	0.01670000	0.01015595	0.01647177	0.00388765	0.01058095	0.00743303	0.00927820	0.00670943	0.00657437	0.01265272	0.00246660	0.00637016	0.01303039	0.01065398	0.01382675	0.00738368	0.00559742	0.00703934	0.00007367	0.00063974	0.00118443	0.02150073	0.02202111	0.02248254	0.02011593	0.01669251	0.01737207	0.00738830	0.01590567	
Faecalitalea	0.00000000	0.00000000	0.00221391	0.00000000	0.00232782	0.00000000	0.00616808	0.00000000	0.00000000	0.00047162	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00028125	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00010538	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00024394	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00023639	0.00057829	0.00000000	0.00000000	0.00000000	0.00011851	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00036991	0.00038202	0.00000000	0.00000000	0.00000000	0.00016686	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00131220	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00263369	0.00000000	0.00000000	0.00016422	0.00000000	0.00016075	0.00000000	0.00021907	0.00000000	0.00000000	0.00000000	0.00012538	0.00000000	0.00000000	0.00302635	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00019309	0.00000000	0.00000000	0.00000000	0.00044803	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00029856	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00021791	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00037871	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00014692	0.00000000	0.00000000	
Flavonifractor	0.00000000	0.00040550	0.00014496	0.00000000	0.00066233	0.00023736	0.00029870	0.00000000	0.00000000	0.00030567	0.00000000	0.00031337	0.00000000	0.00000000	0.00037222	0.00000000	0.00000000	0.00050457	0.00044421	0.00069362	0.00000000	0.00032142	0.00000000	0.00000000	0.00000000	0.00024602	0.00000000	0.00000000	0.00000000	0.00020007	0.00000000	0.00047333	0.00000000	0.00000000	0.00000000	0.00051392	0.00062966	0.00000000	0.00000000	0.00000000	0.00069476	0.00020854	0.00000000	0.00019582	0.00037317	0.00015936	0.00035903	0.00000000	0.00000000	0.00000000	0.00000000	0.00023204	0.00039936	0.00024730	0.00000000	0.00000000	0.00000000	0.00022255	0.00556384	0.00000000	0.00041445	0.00061440	0.00022329	0.00000000	0.00000000	0.00038737	0.00038107	0.00157889	0.00000000	0.00000000	0.00000000	0.00036616	0.00000000	0.00000000	0.00016663	0.00022498	0.00075176	0.00030974	0.00071524	0.00000000	0.00040390	0.00034926	0.00032965	0.00000000	0.00082969	0.00000000	0.00000000	0.00000000	0.00041999	0.00036701	0.00039571	0.00000000	0.00000000	0.00000000	0.00038065	0.00033567	0.00026043	0.00000000	0.00035371	0.00000000	0.00028060	0.00093821	0.00112053	0.00049413	0.00039383	0.00033646	0.00042846	0.00007730	0.00036414	0.00030688	0.00000000	0.00017318	0.00041592	0.00058000	0.00000000	0.00041274	0.00028509	0.00033083	0.00085142	0.00057835	0.00033740	0.00158203	0.00067562	0.00020502	0.00000000	0.00000000	0.00029585	0.00000000	0.00048792	0.00054281	0.00044614	0.00057592	0.00000000	0.00000000	0.00015142	0.00000000	0.00051925	0.00047619	0.00019953	0.00019018	0.00078860	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00071953	0.00028587	0.00037366	0.00033003	0.00000000	0.00000000	0.00064699	0.00056103	0.00084336	
Fusobacterium	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00029585	0.00031482	0.00000000	0.00024322	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00011722	0.00015204	0.00034816	0.00000000	0.00033266	0.00000000	0.00000000	0.00000000	0.00028432	0.00000000	0.00000000	0.00000000	0.00024966	0.00000000	0.00034497	0.00000000	0.00000000	0.00000000	0.00034111	0.00040433	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00048205	0.00000000	0.00000000	0.00028441	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00014731	0.00038022	0.00000000	0.00000000	0.00000000	0.00000000	0.02460123	0.00000000	0.00021290	0.00022129	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00025596	0.00020561	0.00024813	0.00042838	0.00020561	0.00000000	0.00000000	0.00000000	0.00029980	0.00000000	0.00047593	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00030322	0.00000000	0.00000000	0.00023327	0.00000000	0.00015826	0.00000000	0.00038695	0.00018844	0.00401925	0.00000000	0.00054110	0.00000000	0.00015543	0.01230365	0.00000000	0.00000000	0.00000000	0.00018955	0.00000000	0.00026647	0.00045147	0.00000000	0.00025285	0.00000000	0.00042624	0.00017947	0.00000000	0.00031894	0.00000000	0.00000000	0.00000000	0.00000000	0.00016482	0.00095769	0.00000000	0.00024050	0.00000000	0.00000000	0.00000000	0.00000000	0.00032305	0.00048486	0.00000000	0.00000000	0.00089122	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00030792	0.00000000	0.00015199	0.00024957	0.00000000	0.00000000	0.00000000	0.00000000	0.00034478	0.00020264	
Gemella	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00069456	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00186609	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00014573	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00230051	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Gordonibacter	0.00121167	0.00235059	0.00081542	0.00017999	0.00000000	0.00060842	0.00022705	0.00098410	0.00202251	0.00044921	0.00000000	0.00069496	0.00169986	0.00000000	0.00081193	0.00000000	0.00118632	0.00020796	0.00018048	0.00052048	0.00316992	0.00090324	0.00000000	0.00050563	0.00000000	0.00055462	0.00048952	0.00160271	0.00139070	0.00241940	0.00310894	0.00042152	0.00252792	0.00306092	0.00000000	0.00142657	0.00014042	0.00000000	0.00000000	0.00303021	0.00029269	0.00066816	0.00062013	0.00220573	0.00026791	0.00072979	0.00013211	0.00059262	0.00000000	0.00133050	0.00066231	0.00136109	0.00095332	0.00085394	0.00023382	0.00027671	0.00029606	0.00000000	0.00000000	0.00045211	0.00076537	0.00023076	0.00063966	0.00000000	0.00159735	0.00000000	0.00150402	0.00000000	0.00042072	0.00143167	0.00279494	0.00132191	0.00090568	0.00121006	0.00111433	0.00112982	0.00032325	0.00000000	0.00021379	0.00000000	0.00026565	0.00027338	0.00042072	0.00018799	0.00055169	0.00041137	0.00052806	0.00064882	0.00082172	0.00117262	0.00054524	0.00178788	0.00031091	0.00103064	0.00322030	0.00023949	0.00215009	0.00000000	0.00084527	0.00000000	0.00016517	0.00011537	0.00090753	0.00206187	0.00000000	0.00100111	0.00062112	0.00000000	0.00000000	0.00036137	0.00025458	0.00000000	0.00000000	0.00030359	0.00066072	0.00032602	0.00000000	0.00000000	0.00039671	0.00100581	0.00015403	0.00191022	0.00000000	0.00046318	0.00071967	0.00000000	0.00040806	0.00056366	0.00053742	0.00035499	0.00071078	0.00022572	0.00275499	0.00089828	0.00000000	0.00068870	0.00000000	0.00028001	0.00011121	0.00000000	0.00014113	0.00228012	0.00021420	0.00041990	0.00040113	0.00000000	0.00031497	0.00032973	0.00010922	0.00017834	0.00024434	0.00000000	0.00017377	0.00000000	0.00049896	0.00036149	
