ID	F.S001	F.S003	F.S024	F.S025	F.S026	F.S027	F.S030	F.S039	F.S040	F.S051	F.S052	F.S053	F.S054	F.S060	F.S105	F.S110	F.S113	F.S115	F.S116	F.S118	F.S121	F.S125	F.S129	F.S132	F.S139	F.S142	F.S152	F.S156	F.S161	F.S162	F.S166	F.S169	F.S170	F.S173	F.S187	F.S191	F.S192	F.S193	F.S194	F.S195	F.S196	F.S198	F.S200	F.S208	F.S211	F.S212	F.S213	F.S214	F.S215	F.S218	F.S221	F.S223	F.S229	F.S241	F.S249	F.S268	F.S275	F.S276	F.S281	F.S282	F.S293	F.S294	F.S298	F.S302	F.S305	F.S310	F.S312	F.S316	F.S328	F.S344	F.S349	F.S376	F.S382	F.S390	F.S393	F.S398	F.S399	F.S400	F.S404	F.S414	F.S419	F.S430	F.S449	F.S450	F.S451	F.S459	F.S460	F.S473	F.S474	F.S495	F.S496	F.S500	F.S503	F.S504	F.S505	F.S506	F.S507	F.S510	F.S539	F.S542	F.S548	F.S551	F.S552	F.S558	F.S568	F.S596	F.S606	F.S617	F.S626	F.S628	F.S643	F.S652	F.S654	F.S664	F.S666	F.S667	F.S672	F.S682	F.S684	F.S696	F.S716	F.S719	F.S721	F.S722	F.S723	F.S726	F.S728	F.S730	F.S734	F.S751	F.S759	F.S767	F.S768	F.S770	F.S772	F.S780	F.S783	F.S788	F.S790	F.S792	F.S812	F.S815	F.S817	F.S820	F.S823	F.S824	F.S825	F.S826	F.S827	F.S828	F.S829	F.S830	F.S835	F.S901	F.S902	
Dysgonomonas	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00031119	0.00000000	0.00028069	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00026084	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00015802	0.00026504	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00037100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00037019	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Eggerthella	0.00000000	0.00000000	0.00199050	0.00142562	0.00050720	0.00172206	0.00084530	0.00000000	0.00000000	0.00000000	0.00000000	0.00031191	0.00000000	0.00000000	0.00501824	0.00000000	0.00124921	0.00288169	0.00000000	0.00000000	0.00068210	0.00394043	0.00117518	0.00013742	0.00036739	0.00484113	0.00359588	0.00137021	0.00085356	0.00000000	0.00000000	0.00012267	0.00000000	0.00211610	0.00018831	0.00219217	0.00098676	0.00000000	0.00000000	0.00047239	0.00017143	0.00025231	0.00000000	0.00000000	0.00059739	0.00186027	0.00120550	0.00000000	0.00570266	0.00000000	0.00114796	0.00339875	0.00000000	0.00000000	0.00017278	0.00000000	0.00000000	0.00039931	0.00000000	0.00000000	0.00148983	0.00036559	0.00208609	0.00065644	0.00470283	0.00062142	0.00166130	0.00258546	0.00034334	0.00022610	0.00067342	0.00045805	0.00045021	0.00000000	0.00249720	0.00081201	0.00030956	0.00051784	0.00075477	0.00000000	0.00000000	0.00000000	0.00178482	0.00275114	0.00000000	0.00000000	0.00051514	0.00070310	0.00000000	0.00020571	0.00000000	0.00022040	0.00621170	0.00096716	0.00000000	0.00021628	0.00034470	0.00022800	0.00776637	0.00096505	0.00071169	0.00027086	0.00165940	0.00190343	0.00121085	0.00087069	0.00300022	0.00552824	0.00055698	0.00234459	0.00052368	0.00055614	0.00671864	0.00011669	0.00053276	0.00092180	0.00080576	0.00000000	0.00053800	0.00092146	0.00016618	0.00000000	0.00706648	0.00000000	0.00089204	0.00093663	0.00263191	0.00000000	0.00042719	0.00377954	0.00137547	0.01194554	0.00022315	0.00000000	0.00034872	0.00132607	0.00075317	0.00029125	0.00000000	0.00053406	0.00017719	0.00124239	0.00043814	0.00000000	0.00000000	0.00000000	0.00000000	0.00039017	0.00069391	0.00000000	0.00000000	0.00000000	0.00105275	0.00000000	0.00000000	
Elusimicrobium	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00129605	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Enterobacter	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00007547	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00154256	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01564289	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Enterococcus	0.00054341	0.00041466	0.00066627	0.00059169	0.00051878	0.00034125	0.00052596	0.00070716	0.00064856	0.00000000	0.00045048	0.00040993	0.00027273	0.00000000	0.00344062	0.00088869	0.00069194	0.00073975	0.00000000	0.00444883	0.00093425	0.00102711	0.00062916	0.01652014	0.00048846	0.00833332	0.00073880	0.00102429	0.00070694	0.00093348	0.00000000	0.00048658	0.00065618	0.00000000	0.00052707	0.00079987	0.00341538	0.00000000	0.00059630	0.00106871	0.01177845	0.00068645	0.00064747	0.00023816	0.00270634	0.00060065	0.00068996	0.00000000	0.00199411	0.00000000	0.00199580	0.00000000	0.00152226	0.00052240	0.00052869	0.00000000	0.00033340	0.00094117	0.00028680	0.00000000	0.00065989	0.01206474	0.00064990	0.00059887	0.00084328	0.00111007	0.01962688	0.05945923	0.00042732	0.00028133	0.00038605	0.05136102	0.00049594	0.00090785	0.00047770	0.00097904	0.00676101	0.00638478	0.00000000	0.03729709	0.00000000	0.00000000	0.00049091	0.00057384	0.00051811	0.00319958	0.00054590	0.01552340	0.00000000	0.00032813	0.00045294	0.00086534	0.00025491	0.00139427	0.00000000	0.00056104	0.00051109	0.00036636	0.00068488	0.00037050	0.00068879	0.00042709	0.00042915	0.00065373	0.00066725	0.00050098	0.00086336	0.01694307	0.00000000	0.00087090	0.00055470	0.00055536	0.00041304	0.00053092	0.00061743	0.00061392	0.00066894	0.00000000	0.00052599	0.00469170	0.00066540	0.00067435	0.00030635	0.00000000	0.00045764	0.00084432	0.00060205	0.00000000	0.01527971	0.00064444	0.00179457	0.00039893	0.00072921	0.00000000	0.00000000	0.00035025	0.00053353	0.00026618	0.00000000	0.01197366	0.00040120	0.00105953	0.00036610	0.00054158	0.00000000	0.02605227	0.00045476	0.00035941	0.00029640	0.00000000	0.00000000	0.00000000	0.00167076	0.00050794	0.00000000	
Enterorhabdus	0.00000000	0.00000000	0.00000000	0.00083320	0.00011294	0.00092715	0.00073321	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00607582	0.00000000	0.00015271	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00012818	0.00000000	0.00000000	0.00370842	0.00157128	0.00019590	0.00041487	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00587426	0.00000000	0.00000000	0.00000000	0.00163112	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00034980	0.00159534	0.00000000	0.00130886	0.00000000	0.00040263	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00129174	0.00000000	0.00171704	0.00031144	0.00000000	0.00000000	0.00038420	0.00304452	0.00055083	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00024308	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00043504	0.00009364	0.00000000	0.00000000	0.00012162	0.00035216	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00090420	0.00000000	0.00000000	0.00000000	0.00000000	0.00074217	0.00033737	0.00000000	0.00000000	0.00031461	0.00049237	0.00000000	0.00046313	0.00343524	0.00490324	0.00000000	0.00137369	0.00000000	0.00016986	0.00014914	0.00000000	0.00079344	0.00000000	0.00028783	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00014573	0.00022908	0.00000000	0.00000000	0.00000000	0.00368219	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00024255	0.00029671	0.00000000	0.00000000	0.00011426	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00023853	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Epulopiscium	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00008565	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Eremothecium	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00029146	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00026738	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Erysipelatoclostridium	0.00000000	0.00000000	0.00000000	0.00018415	0.00000000	0.00000000	0.00047439	0.00000000	0.00000000	0.00000000	0.00016137	0.00064622	0.00000000	0.00000000	0.00016986	0.00065185	0.00043458	0.00000000	0.00059219	0.00356815	0.00039960	0.00129505	0.00096074	0.00012960	0.00000000	0.00312876	0.00068353	0.00054727	0.00241298	0.00000000	0.00146011	0.00043210	0.00151372	0.00048501	0.00040538	0.00130895	0.00067839	0.00000000	0.00188541	0.00106401	0.00025348	0.00000000	0.00000000	0.00000000	0.00023562	0.00000000	0.00104986	0.00000000	0.00056290	0.00000000	0.00011434	0.00000000	0.00000000	0.00017645	0.00046938	0.00000000	0.00000000	0.00000000	0.00049947	0.00000000	0.00040572	0.00000000	0.00050837	0.00050061	0.00094312	0.00000000	0.00316599	0.00170138	0.00000000	0.00000000	0.00022423	0.00151286	0.00000000	0.00256378	0.00043048	0.00067407	0.00000000	0.00015068	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00168580	0.00000000	0.00035176	0.00028565	0.00038560	0.00000000	0.00000000	0.00000000	0.00027065	0.00000000	0.00018586	0.00000000	0.00029996	0.00000000	0.00000000	0.00013503	0.00070299	0.00000000	0.00000000	0.00034761	0.00219706	0.00037497	0.00040436	0.00145839	0.00186790	0.00000000	0.00720507	0.00000000	0.00000000	0.00015074	0.00000000	0.00040632	0.00016109	0.00000000	0.00044876	0.00019979	0.00055866	0.00059865	0.00019153	0.00074402	0.00000000	0.00015060	0.00060606	0.00145004	0.00125304	0.00064202	0.00517693	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00022388	0.00000000	0.00000000	0.00000000	0.00057426	0.00035691	0.00039605	0.00000000	0.00000000	0.00000000	0.00049856	0.00000000	0.00000000	0.00131758	0.00071118	0.00000000	0.00000000	0.00000000	0.00043576	0.00000000	
Escherichia	0.00048052	0.00000000	0.00000000	0.00539984	0.00006329	0.02415005	0.00000000	0.02206849	0.00000000	0.00000000	0.00000000	0.00000000	0.00012579	0.00000000	0.00208291	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00635819	0.00000000	0.03091573	0.00556109	0.03208459	0.00635588	0.00000000	0.00000000	0.00000000	0.00000000	0.00350925	0.00000000	0.00000000	0.00000000	0.00000000	0.00345940	0.00000000	0.00000000	0.00319737	0.00000000	0.00261208	0.01873026	0.00725153	0.00000000	0.00149132	0.00032924	0.00000000	0.00000000	0.00133774	0.00000000	0.01807914	0.00840505	0.00000000	0.00000000	0.00099532	0.00108477	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00266340	0.00000000	0.00000000	0.00020035	0.00423873	0.00000000	0.00093214	0.00000000	0.04660904	0.00019482	0.00613577	0.02208538	0.01842035	0.00000000	0.03531944	0.00077580	0.00000000	0.00032061	0.10524984	0.00046710	0.00503335	0.00000000	0.00857163	0.00000000	0.00626893	0.00000000	0.00356424	0.00353322	0.00000000	0.00000000	0.00450301	0.00000000	0.00215883	0.00000000	0.00057810	0.01878429	0.00000000	0.00408941	0.00000000	0.00000000	0.00036415	0.00000000	0.00322841	0.00000000	0.00000000	0.00000000	0.00000000	0.00405583	0.00120304	0.00000000	0.00000000	0.00192246	0.00000000	0.00000000	0.00000000	0.00658276	0.00109491	0.00000000	0.00000000	0.00000000	0.00000000	0.00393547	0.00000000	0.00118403	0.00000000	0.00936602	0.00328124	0.00854780	0.00000000	0.00000000	0.03184911	0.00000000	0.01168790	0.00030965	0.00726935	0.00000000	0.00000000	0.00000000	0.00000000	0.01295644	0.00664692	0.00000000	0.00842574	0.00809085	0.00000000	0.00479686	0.00000000	0.00000000	0.00000000	0.00016802	0.00372024	0.00000000	
Ethanoligenens	0.00000000	0.00000000	0.00000000	0.00000000	0.00025750	0.00000000	0.00020693	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00029857	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00024667	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00026687	0.00049915	0.00032652	0.00000000	0.00000000	0.00015253	0.00000000	0.00029727	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00029088	0.00000000	0.00000000	0.00000000	0.00015472	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00020087	0.00028297	0.00018204	0.00000000	0.00000000	0.00000000	0.00017485	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00041904	0.00000000	0.00029036	0.00000000	0.00025672	0.00000000	0.00000000	0.00031434	0.00023905	0.00000000	0.00000000	0.00030335	0.00000000	0.00000000	0.00035667	0.00000000	0.00000000	0.00000000	0.00039012	0.00000000	0.00000000	0.00000000	0.00046171	0.00000000	0.00000000	0.00000000	0.00000000	0.00030554	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00037043	0.00016654	0.00000000	0.00022258	0.00029504	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00038943	0.00000000	0.00000000	0.00030238	0.00000000	0.00031774	0.00013774	0.00042313	0.00000000	0.00000000	0.00000000	0.00037401	0.00052052	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Eubacterium	0.05970877	0.13942716	0.02051108	0.08752398	0.02655581	0.05652838	0.04209829	0.04887236	0.05032098	0.04238565	0.06201098	0.05173950	0.03212624	0.01794165	0.07389697	0.01061659	0.10318914	0.02421125	0.05670454	0.06968265	0.07199738	0.04407155	0.04357826	0.03382326	0.02082364	0.08183164	0.04890016	0.05057114	0.09847873	0.07478193	0.00760599	0.05288893	0.07305522	0.06496044	0.05946029	0.05072618	0.05302216	0.02576155	0.10087614	0.06232855	0.04177639	0.00982197	0.00209118	0.00087343	0.06426440	0.07695412	0.07238669	0.07967554	0.01481886	0.06706413	0.01663962	0.00154979	0.16018464	0.03018923	0.01940553	0.06923800	0.01744507	0.11065331	0.03563609	0.00782958	0.02911136	0.05314434	0.06065474	0.02694202	0.09649980	0.00941549	0.06644798	0.08023094	0.00950488	0.01290604	0.05189290	0.05439834	0.04720501	0.00795386	0.06225422	0.08561520	0.03633863	0.02633267	0.01967614	0.02471479	0.00502948	0.01390803	0.00412987	0.04002965	0.03318569	0.00470936	0.02479260	0.08742128	0.00830514	0.05198124	0.10196539	0.06750576	0.00262583	0.04567975	0.00099749	0.02135847	0.00485587	0.04831690	0.03045710	0.01788686	0.01033238	0.00889979	0.03181453	0.08643665	0.07952055	0.02235229	0.08404035	0.04652675	0.02561161	0.09603924	0.06795212	0.01027242	0.01132288	0.03153535	0.11093688	0.02934843	0.03734315	0.00701916	0.06821633	0.03268443	0.08443589	0.05553102	0.00305874	0.03518529	0.01833178	0.04326772	0.07360748	0.12261561	0.04030929	0.02310042	0.03753757	0.01516719	0.04158441	0.00103135	0.00448814	0.01365946	0.03357728	0.02509112	0.06422747	0.04538439	0.01645003	0.03782930	0.00749524	0.06269073	0.00000000	0.00086172	0.00218697	0.05008935	0.03178851	0.06753932	0.06904867	0.03251334	0.07791457	0.00171617	0.03568087	
Faecalibacterium	0.00384615	0.02573307	0.01354305	0.01581966	0.00522781	0.00725796	0.00773807	0.00472844	0.00492165	0.00318306	0.01096595	0.02117391	0.00931190	0.00676350	0.00648727	0.00586282	0.00762388	0.00335285	0.00683193	0.02398364	0.01134153	0.00593069	0.01695481	0.00969052	0.00211323	0.00738553	0.00626142	0.01068047	0.01530488	0.00368687	0.01578813	0.00946136	0.01656706	0.00363939	0.01507559	0.00972179	0.01338537	0.00000000	0.05323661	0.01194478	0.02862909	0.00386023	0.00110475	0.00092596	0.01008662	0.00963257	0.02039539	0.00289730	0.00247270	0.00666578	0.00610854	0.01959437	0.01013204	0.01033124	0.00764505	0.00101186	0.01341892	0.01020029	0.00662225	0.06243165	0.00253191	0.00741064	0.01456235	0.01231579	0.00337895	0.00224071	0.01715885	0.00376373	0.00512275	0.03952333	0.00669806	0.00906641	0.02368939	0.00081295	0.00770643	0.00611488	0.00733177	0.00693321	0.01658038	0.00753450	0.01466266	0.02686685	0.00551466	0.01098201	0.00827816	0.01499229	0.01332398	0.01246686	0.00549191	0.00663514	0.04889186	0.01016994	0.01984642	0.00589415	0.00158700	0.00617144	0.00685542	0.00727888	0.00785682	0.01055798	0.00530360	0.00859298	0.01106158	0.01478520	0.01156992	0.02626645	0.02007343	0.00371672	0.01940107	0.01259556	0.01438541	0.00461565	0.00453381	0.00645420	0.01232137	0.00905328	0.00911401	0.03862593	0.02012609	0.00964852	0.02304955	0.00806842	0.00061997	0.01020750	0.00480424	0.01478688	0.01117458	0.00078880	0.01022974	0.00967472	0.00769169	0.00294958	0.01351019	0.00409650	0.02756945	0.01356787	0.00794122	0.01171077	0.01438142	0.01560649	0.00933784	0.01260205	0.00084490	0.01779766	0.00000000	0.00034298	0.00198768	0.00947902	0.03430481	0.00203474	0.00653546	0.02596208	0.02173607	0.00064020	0.01053033	
